number,year,island,year.island,population,year_pop,npop,mericarp,length,width,depth,longest_spine,spine_tip_distance,lower_spine,spine_position,eaten,eaten_insects,seed_position_1,seed_position_2,seed_position_3,seed_position_4,seed_position_5,seed_position_6,germinated,germinated_position_1,germinated_position_2,germinated_position_3,germinated_position_4,germinated_position_5,germinated_position_6,total_seed_mericarp,mericarp_notes,spine_notes,measurer,mass,hardness,PC1,PC2,PC3
2623,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,34,6.75,3.07,4.62,6.23,13,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,-0.169948095,0.739127717,-0.118996916
2624,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,35,6.82,3.2,4.01,6.01,11.16,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,0.179930521,0.647765906,-0.106319424
2625,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,36,7.62,3.32,4.54,6.92,13.55,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,-0.83393903,1.053622754,-0.193527488
2626,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,37,8.75,3.84,4.87,7.75,14.41,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,MISSING SPINE,,NA,NA,-2.129171328,1.172881898,-0.153648994
2627,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,38,4.62,2.38,3.4,5.76,12.06,1,30,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,MISSING LOWER SPINES,,NA,NA,2.169505783,1.103027383,0.368461188
2628,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,39,6.89,3.62,4.64,6.68,12.6,1,30,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,-0.784119919,0.600706272,0.387070342
2629,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,40,6.32,3.02,4.04,6.22,12.65,1,30,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,0.44057247,0.872488809,0.081721876
2630,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,41,6.39,3.19,5.13,6.57,11.93,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,MISSING SPINE,,NA,NA,-0.562054571,0.714927205,0.270787799
2631,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,42,6.64,3.25,4.29,7.73,13.64,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,,MISSING SPINE,,NA,NA,-0.434781009,1.593372208,0.527169474
2632,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,43,6.2,2.94,3.92,5.23,10.01,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,0.893933918,0.34205914,-0.202085457
2633,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,44,6.32,2.32,3.77,6,11.52,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,1.227303692,1.334599116,-0.556065242
2634,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,45,6.58,3.19,4.58,7.44,13.53,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,-0.487806483,1.390203646,0.423565579
2635,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,46,8.15,3.17,4.17,5.83,13.29,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,MISSING SPINE,,NA,NA,-0.384066151,0.618667213,-0.920137268
2636,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,47,6.47,3.36,4.23,6.78,13.15,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,-0.16088452,0.924797403,0.438590252
2637,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,48,5.72,3.35,4.49,5.5,10.83,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,0.301486249,0.030255933,0.472409135
2638,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,49,7.91,3.33,5.14,6.98,11.85,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINE,,NA,NA,-1.385209679,0.967149303,-0.335694685
2639,2018,San.Cristobal,2018_San.Cristobal,ORO,2018_San.Cristobal_ORO,4,50,6.5,2.66,4,7.11,13.3,1,30,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,,CLIPPED SPINES,,NA,NA,0.441264755,1.719084073,-0.05760556
2640,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,2,6.38,2.65,4.28,6.12,12.09,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,0.564825403,1.043961606,-0.288601741
2641,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,3,7.59,3.54,5.1,5.25,10.97,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,-0.937538115,-0.274295308,-0.484108227
2642,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,4,4.28,2.32,3.58,5.35,12.72,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,,,,NA,NA,2.33436487,0.830838955,0.386369811
2643,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,5,5.91,2.55,4.07,4.58,10.53,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,1.378925023,0.18512436,-0.553007323
2644,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,6,5.02,2.83,3.89,5.47,13.63,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,1.401915049,0.496569297,0.428986714
2645,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,7,6.7,3.21,4.78,4.42,11.04,1,40,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,,,,NA,NA,0.108853192,-0.524194335,-0.499974774
2646,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,8,8,3.18,5.49,5.84,13.91,0,50,1,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,-1.244560158,0.305911546,-0.842440714
2647,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,9,6.9,3.12,5.19,5.91,11.2,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,-0.576029002,0.384494049,-0.260024785
2648,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,11,9.12,3.91,5.34,6.72,11.89,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED LOWER SPINES,,NA,NA,-2.381207324,0.403671349,-0.603364694
2649,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,12,5.36,2.41,4.07,3.57,7.18,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED LOWER SPINES,,NA,NA,1.971014712,-0.369809568,-0.655904837
2650,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,13,5.16,1.69,3.83,5.57,11.29,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,2.245401318,1.455319713,-0.559572831
2651,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,14,5.04,2.7,3.9,4.62,10.33,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,1.712314042,0.071210372,0.065311429
2652,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,15,4.85,2.09,3.42,3.77,8.69,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,2.815182023,0.110097139,-0.572329866
2653,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,16,6.79,3.09,4.62,5.58,10.65,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,-0.02963336,0.325879306,-0.312120135
2654,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,17,5.85,2.75,4.26,6.19,10.93,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,0.691633484,0.97707426,0.107318497
2655,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,18,5.55,2.9,4.31,4.91,10.87,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,0.997139063,0.040014093,0.027041279
2656,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,19,4.4,2.63,3.54,5.14,9.32,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,2.129704233,0.481557377,0.515775926
2657,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,20,5.88,2.47,4,4.84,10.66,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,1.432356461,0.420518133,-0.52656933
2658,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,21,7.27,3.37,4.82,5.57,11.13,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINE,,NA,NA,-0.571141865,0.094068692,-0.351734473
2659,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,22,5.48,2.15,3.95,4.78,8.17,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINE,,NA,NA,1.888476355,0.611397405,-0.58623645
2660,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,23,4.84,1.49,3.98,4.88,11.95,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,2.605488945,1.126004493,-0.748657346
2661,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,24,5.66,2.72,3.51,4.82,10.75,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,1.668125042,0.312435305,-0.198356384
2662,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,25,4.98,1.81,3.14,3.39,6.23,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINE,,NA,NA,3.27416756,0.163368098,-0.981409679
2663,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,26,9.23,3.93,5.87,7.14,15.45,1,40,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,,CLIPPED SPINE,,NA,NA,-2.916056577,0.534548167,-0.533062116
2664,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,27,7.9,3.16,5.03,5.91,12.17,1,40,1,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINE,,NA,NA,-0.891230198,0.461951538,-0.7777781
2665,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,28,6.35,3.15,4.66,5.85,12.91,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,MISSING LOWER SPINES,,NA,NA,-0.001440998,0.405749781,0.057998276
2666,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,30,6.21,1.72,3.53,4.94,10.42,0,60,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,2.18098503,1.187433884,-1.293229718
2667,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,31,6.22,3.14,4.37,4.41,9.55,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,0.637496811,-0.417796273,-0.290229427
2668,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,32,6.07,2.68,4.64,5.45,12.1,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,0.59272879,0.503675648,-0.290241466
2669,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,33,7.96,3.17,4.95,5.79,10.83,0,40,1,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,-0.835860875,0.402810966,-0.836318117
2670,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,34,5.38,1.63,4.07,6.77,12.06,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,1.723033932,2.202344188,-0.387476637
2671,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,35,5.71,2.81,3.98,4.78,9.51,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,MISSING SPINE,,NA,NA,1.265440474,0.115403421,-0.169084531
2672,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,36,5.73,2.96,3.91,5.16,11.08,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,1.089167513,0.252162193,0.054138921
2673,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,37,5.87,2.7,3.86,4.09,8.6,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,1.552427583,-0.186991123,-0.545870626
2674,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,38,6.81,3.28,5.13,5.65,11.07,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,-0.554602334,0.108803589,-0.152504164
2675,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,39,4.71,2.57,3.76,4.71,9.19,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,2.01592635,0.234521014,0.168135106
2676,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,40,4.62,2.77,3.93,4.86,9.87,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,1.739674066,0.128631487,0.42409649
2677,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,42,5.33,2.47,3.83,4.52,9.23,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,"MISSING SPINE, CLIPPED SPINE",,NA,NA,1.850859244,0.222483929,-0.312770305
2678,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,43,5.95,2.89,4.02,5.46,10.85,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,0.90169517,0.481499728,-0.04004724
2679,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,44,6.43,2.76,4.55,6.39,11.66,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,0.202565141,1.068285942,-0.150915839
2680,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,45,6.86,3.25,4.97,6.03,11.9,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,"MISSING SPINE, CLIPPED SPINE",,NA,NA,-0.5411693,0.406106493,-0.093290356
2681,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,46,5.39,2.97,4.44,5.11,10.83,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,0.86362993,0.068641417,0.229334293
2682,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,48,5.5,2.61,4.16,5.48,9.78,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,1.194527612,0.64422296,-0.018342336
2683,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,49,5.97,3,4.32,5.63,11.52,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,0.557001352,0.435183562,0.08500042
2684,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,51,8.16,3.86,5.37,3.7,8.25,0,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,-1.187221247,-1.495807064,-0.985601083
2685,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,52,5.89,2.77,4.27,5.18,9.87,1,50,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,INSECTS,,,NA,NA,0.920097498,0.339571725,-0.189784793
2686,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,53,6.73,2.87,4.19,3.74,10.82,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,0.946530526,-0.546530224,-0.98600067
2687,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,54,5.45,2.41,3.95,4.24,9.29,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,MISSING SPINE,,NA,NA,1.841302871,0.077085266,-0.51087738
2688,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,55,6.94,2.75,4.59,5.95,10.33,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,MISSING SPINE,,NA,NA,0.097774534,0.8320907,-0.56849891
2689,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,57,5.24,1.91,3.37,5.29,9.26,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,MISSING SPINE,,NA,NA,2.434078712,1.224577419,-0.497319262
2690,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,58,6.31,2.81,4.36,5.4,10.71,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,"MISSING SPINE, CLIPPED SPINE",,NA,NA,0.603364009,0.454194592,-0.326575493
2691,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,59,6.58,3.43,4.58,5.98,11.88,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,-0.288433404,0.306088622,0.200427351
2692,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,62,5.72,2.82,4.53,4.21,11.8,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,1.025360917,-0.368217568,-0.337612103
2693,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,63,4.6,2.15,3.08,5.04,2.8,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,MISSING SPINE,,NA,NA,2.766201342,0.906700734,-0.014036044
2694,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,64,4.77,2.48,3.63,4.66,10.11,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,MISSING SPINE,,NA,NA,2.164781774,0.306539299,0.047885292
2695,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,65,4.48,2.11,3.39,3.76,7.99,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,2.96891219,0.068917377,-0.353822842
2696,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,66,5.73,3.1,4.95,5.58,10.85,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINE,,NA,NA,0.153368227,0.167112454,0.27795361
2697,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,67,5.09,2.63,4.48,5.66,10,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINE,,NA,NA,1.072782917,0.63765057,0.272751604
2698,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,68,4.07,1.27,2.95,2.88,7.07,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,4.31722065,0.240642005,-1.068814459
2699,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,69,5.68,2.82,4.45,5.72,11.98,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINE,,NA,NA,0.697613882,0.578200448,0.12110776
2700,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,70,7.21,3,4.73,5.52,10.45,1,40,1,NA,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,MISSING SPINE,,NA,NA,-0.185444351,0.362897559,-0.63721614
2701,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,71,5.68,2.24,4.43,5.34,10.27,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,MISSING SPINE,,NA,NA,1.261346592,0.792803161,-0.466906552
2702,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,72,4.8,1.86,3.72,3.79,7.37,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINE,,NA,NA,2.80127678,0.22675931,-0.732443264
2703,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,74,5.43,2.47,3.69,5.56,10.97,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINE,,NA,NA,1.633302489,0.902792288,-0.066281449
2704,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,75,6.48,2.83,4.35,4.52,9.23,0,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,0.760012896,-0.089278129,-0.657784221
2705,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,76,6.54,2.49,3.61,4.68,8.3,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,1.467428881,0.442632629,-0.916203126
2706,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,77,5.53,2.43,4.02,5.01,9.8,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,1.542752275,0.526345982,-0.317322596
2707,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,78,4.64,1.64,3.45,4.8,9.51,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,2.954286315,1.068078937,-0.530836599
2708,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,79,4.91,1.94,3.34,4.01,7.91,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINES,,NA,NA,2.899551923,0.395515953,-0.659051239
2709,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,80,4.76,2.51,3.14,5.78,11.75,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,2.187325285,1.0849877,0.407348136
2710,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,83,5.83,2.13,3.81,4.82,9.69,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINE,,NA,NA,1.851816477,0.70834362,-0.782927904
2711,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,84,6.13,2.86,4.5,6.12,10.8,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINE,,NA,NA,0.349082827,0.815068741,0.020158337
2712,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,85,7.02,3.35,4.76,5.21,9.43,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINE,,NA,NA,-0.320668027,-0.116846049,-0.333165861
2713,2018,San.Cristobal,2018_San.Cristobal,PK,2018_San.Cristobal_PK,5,86,5.24,2.78,4.09,6.04,9.43,1,40,1,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,CLIPPED SPINE,,NA,NA,1.065664537,0.85657803,0.428082451
