year,island,year island,population,year_pop,npop,mericarp,length,width,depth,longest_spine,spine_tip_distance,lower_spine,spine_position,eaten,eaten_insects,seed_position_1,seed_position_2,seed_position_3,seed_position_4,seed_position_5,seed_position_6,germinated,germinated_position_1,germinated_position_2,germinated_position_3,germinated_position_4,germinated_position_5,germinated_position_6,total_seed_mericarp,mericarp_notes,spine_notes,measurer,mass,hardness
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,82,5.23,3.62,4.38,4.22,7.32,1,40,0,,,,,,,,1,1,0,0,0,0,0,,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,83,6.16,3.37,5.01,7.32,10.47,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,84,5.86,3.73,5.19,5.59,9.81,0,40,0,,,,,,,,1,1,0,0,0,0,0,,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,85,5.56,3.77,NA,4.22,7.02,1,30,1,,1,1,0,0,0,0,0,,,,,,,3,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,86,5.12,3.3,4.8,5.68,11.13,1,30,0,,,,,,,,1,1,0,0,0,0,0,,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,87,5.72,3.97,5.27,5.81,11.35,0,40,0,,,,,,,,1,1,0,0,0,0,0,,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,88,7.62,4.22,NA,5.27,10.85,0,40,1,,1,1,1,1,0,0,0,,,,,,,4,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,89,4.74,3.53,NA,4.51,8.1,1,30,1,,1,1,1,1,0,0,0,,,,,,,4,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,90,7.1,3.27,5.71,5.43,8.27,1,30,0,,,,,,,,1,1,0,0,0,0,0,,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,91,4.81,3.5,4.41,4.78,7.87,1,40,0,,,,,,,,1,1,0,0,0,0,0,,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,92,5.56,3.34,4.72,5.01,7.31,1,40,1,,1,0,0,0,0,0,0,,,,,,,,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,93,6.98,4.28,5.77,5.72,12.3,1,40,0,,,,,,,,1,1,0,0,0,0,0,,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,94,4.69,3.67,4.76,6.43,11.27,1,30,0,,,,,,,,1,1,0,0,0,0,0,,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,95,5.9,3.97,5.29,4.99,9.63,1,40,0,,,,,,,,1,1,0,0,0,0,0,,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,96,4.84,3.36,NA,4.63,6.1,1,20,1,,1,1,0,0,0,0,0,,,,,,,3,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,97,6.35,4.31,5.73,6.45,11.26,1,40,0,,,,,,,,1,1,0,0,0,0,0,,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,98,5.41,3.62,4.22,4.61,9.12,1,40,0,,,,,,,,1,1,0,0,0,0,0,,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,99,7.01,4.93,5.93,5.65,9.92,1,40,0,,,,,,,,1,1,0,0,0,0,0,,,,Johnson,,
2017,Isabela,2017_Isabela,TP,2017_Isabela_TP,1,100,4.79,3.24,4.87,1.68,6.13,1,50,0,,,,,,,,1,1,0,0,0,0,0,,,,Johnson,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,1,6.26,2.52,3.85,5.91,11.68,1,30,0,,,,,,,,0,,,,,,,5,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,2,5.72,3.44,4.44,6.15,11.36,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,3,7.93,4.34,5.86,5.9,2.34,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,4,6.99,3.72,4.92,6.23,11.69,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,5,7.61,3.67,5.46,5.78,11.39,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,6,5.97,2.74,4.46,5.57,11.28,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,7,5.1,2.4,3.96,5.56,9.2,1,60,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,8,7.09,4.05,5.94,4.4,10.43,0,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,9,6.38,3.68,4.95,6.63,12.62,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,10,5.62,3.31,4.93,4.42,9.51,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,11,7.54,3.55,5.5,6.19,12.01,1,30,1,,1,1,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,12,7.23,3.43,4.66,5.48,10.92,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,13,5.95,3.21,4.9,4.93,9.9,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,14,5.29,3.98,5.71,4.76,8.96,1,50,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,15,7.17,4.25,6.3,5.25,12.12,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,16,5.12,2.68,4.1,4.61,6.92,1,40,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,17,5.21,3.38,4.31,4.47,9.04,1,40,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,18,5.63,3.27,4.98,3.76,7.86,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,19,6.47,4.22,5.31,3.82,9.18,0,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,20,5.52,2.69,4.4,5.14,9.97,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,21,7.8,3.52,5.46,6.89,12.29,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,22,6.26,3.47,5.11,6.99,12.34,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,23,5.75,3.44,5.79,5.25,12.19,1,50,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,24,7.97,3.83,5.34,5.69,12.82,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,25,6.26,3.15,5.21,8.03,15.66,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,26,4.66,2.49,3.71,4.37,7.7,1,20,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,27,7.59,3.52,5.22,7.19,3.22,1,20,1,,1,1,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,28,6.65,2.9,4.26,5.54,11.51,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,29,8.75,3.65,5.12,5.73,11.09,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,30,6.48,4.02,5.83,4.69,9.68,1,40,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,31,5.14,3.11,4.07,5.43,10.06,0,20,1,,1,1,0,0,0,0,0,,,,,,,4,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,32,4.04,2.3,3.71,1.78,4.52,0,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,33,4.98,2.32,4.29,4.42,8.78,0,40,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,34,5.83,2.81,NA,5.36,12.59,1,40,1,,1,1,1,0,0,0,0,,,,,,,3,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,35,7.68,3.62,4.91,6.68,12.2,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,36,5.85,3.03,4.87,6.32,10.64,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,37,5.86,2.99,4.12,5.84,10.49,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,38,5.29,3.24,4.63,4.62,8.97,0,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,39,4.9,2.85,4.47,5.39,10.23,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,40,7.11,3.02,4.08,5.13,10.98,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,41,5.28,3.44,3.82,5.03,9.92,1,20,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,42,5.16,2.45,3.7,3.97,8.3,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,43,5.36,3.48,4.53,5.7,10.85,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,44,4.96,2.7,4.01,3.81,8.2,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,45,5.03,2.57,3.84,4.6,8.11,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,46,5.5,3.34,4.18,6.81,12.09,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,47,6,3.3,5.05,6.67,12.37,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,48,5.67,3.74,4.92,5.88,12.66,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,49,6.52,3.69,4.8,5.14,10.3,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,50,6.69,2.28,5.39,6.22,12.58,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,51,5.95,3.44,4.85,5.83,10.88,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,52,6.21,2.72,4.66,5.81,9.74,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,53,6,2.63,4.1,4.98,10.73,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,54,6.1,3.35,5.01,6.8,12.81,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,55,7.77,3.59,4.97,6.56,12.72,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,56,4.92,2.25,NA,3.9,7.49,0,30,1,,1,1,1,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,57,6.68,3.01,4.84,6.43,11.72,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,58,5.22,3.45,4.63,4.33,8.05,1,40,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,59,6.73,3.33,5.01,6.11,3.86,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,60,6.32,3.01,4.52,5.78,9.63,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,61,4.8,2.05,3.36,2.34,5.45,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,62,5.61,3.29,4.47,5.64,10.92,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,63,6.8,3.43,4.84,5.36,12,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,64,4.73,2.64,3.89,3.41,7.21,1,20,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,65,6.83,3.33,4.95,6.49,12.42,1,50,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,66,5.59,2.55,4.08,5.48,10.54,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,67,3.56,3.49,5.48,5.36,10.17,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,68,5.61,2.22,NA,4.42,7.69,1,40,1,,1,1,1,0,0,0,0,,,,,,,3,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,69,5.96,3,4.69,7.4,9.87,1,40,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,70,5.91,3.3,4.66,5.27,10.19,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,71,5.17,3.24,4.24,4.07,8.38,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,72,6.96,2.94,5.41,5.31,11.37,0,50,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,73,4.4,2,3.42,4.37,8.08,0,50,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,74,7.32,3.89,5.57,5.88,12.2,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,75,4.98,3.18,4.29,4.72,9.51,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,76,4.99,3.18,4.3,3.47,6.69,1,40,1,,1,1,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,77,5.44,3.79,5.04,5.16,10.35,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,78,5.75,3.73,5.08,4.45,8.55,1,40,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,79,6,3.42,4.9,5.8,11.62,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,80,5.66,3.04,4.34,4,8.51,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,81,6.6,4.18,5.38,5.02,9.81,1,40,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,82,5.37,2.96,4.17,6.04,12.14,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,83,7.64,3.29,5.3,5.78,11.61,1,30,1,,1,1,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,84,5.98,2.52,4.19,3.76,7.53,1,50,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,85,5.15,2.5,4.54,5.15,10.06,0,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,86,7.77,3.26,5.38,5.44,12.9,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,87,5.6,2.78,4.27,4.68,8.52,1,20,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,88,5.68,3.55,4.31,5.06,10.54,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,89,5.94,2.34,4.18,5.11,9.69,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,90,5.55,2.8,4.58,4.83,9.02,0,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,91,6.33,3.53,4.95,5.63,11.34,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,92,6.64,3.75,4.78,5.13,10.72,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,93,6.66,3.67,5.24,5.9,13.93,1,40,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,94,5.52,3.17,4.5,5.61,12.14,0,40,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,95,6.22,3.49,4.72,4.82,10.19,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,96,5.11,2.62,4.14,4.76,8.98,0,50,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,97,6.76,2.98,4.51,4.62,9.46,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,98,6.46,3.9,5.73,5.6,11.76,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,99,6.7,4.9,NA,4.6,11.07,1,40,1,,1,1,1,1,0,0,0,,,,,,,4,,,,,
2017,San.Cristobal,2017_San.Cristobal,USFQ,2017_San.Cristobal_USFQ,1,100,6.88,2.96,4.72,6.02,12.19,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,1,7.47,3.73,5.93,5.43,11.1,0,30,0,,,,,,,,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,2,5.67,2.68,4.43,4.01,9.3,0,40,0,,,,,,,,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,3,6.02,2.4,4.81,8.62,15.16,0,40,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,4,5.45,2.73,4.97,6.4,11.85,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,5,5.4,3.26,4.81,7,12.72,1,40,0,,,,,,,,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,6,6.18,2.73,NA,3.79,7.97,0,30,1,,1,1,1,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,7,6.43,3.28,NA,4.74,9.59,0,20,1,,1,1,1,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,8,9.66,4.05,NA,6.7,13.53,0,30,1,,1,1,1,1,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,9,7.28,3.98,5.53,7.78,14.29,0,40,0,,,,,,,,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,10,4.81,3.67,5.48,3.73,7.48,1,50,0,,,,,,,,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,11,4.38,2.54,4.32,5.79,10.01,1,40,1,,1,1,0,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,12,8.67,3.94,NA,7.3,13.4,0,30,1,,1,1,1,1,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,13,7.71,2.7,5.71,6.21,12.04,0,30,0,,,,,,,,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,14,7.32,3.4,6.26,7.16,13.78,0,40,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,15,7.86,3.26,5.96,6.63,12.05,0,50,0,,,,,,,,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,16,7.03,3.21,NA,5.42,10.06,0,30,1,,1,1,1,1,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,17,5.99,3.42,5.25,6.48,11.88,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,18,6.4,4.42,7.01,6.07,12.47,0,30,0,,,,,,,,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,19,3.62,2.32,4.2,4.76,6.8,1,60,0,,,,,,,,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,20,7.74,4.73,6.22,7.93,15.99,0,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,21,7.39,3.76,6.16,7.02,13.68,0,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,22,5.72,3.38,5.39,6.06,11.36,1,40,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,23,4.12,3.48,5.02,5.1,9.15,1,30,0,,,,,,,,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,24,6.73,3.76,NA,6.31,11.93,0,20,1,,1,1,1,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,25,4.73,3.29,4.66,2.78,5.37,1,29,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,26,7.8,3.54,6.68,7.47,12.85,0,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,27,6.83,3.5,NA,6.28,12.23,0,20,1,,1,1,1,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,28,5.98,3.51,5.47,6.26,12.3,1,30,1,,1,0,0,0,0,0,0,,,,,,,,,,,,
2017,Floreana,2017_Floreana,WC,2017_Floreana_WC,5,29,6.98,2.94,NA,5.2,10.19,0,20,1,,1,1,1,0,0,0,0,,,,,,,,,,,,
